NM_MUN,fcu,n_setores,pop,casos,taxa,cum_pct
Diadema,Jardim ABC 1A,1,334,1.0,59.880239520958085,98.54304635761589
São Paulo,Vila Queiroz,3,1946,1.0,10.277492291880781,98.55508729680915
Diadema,Jardim Rey,2,269,1.0,74.34944237918215,98.5671282360024
Diadema,Macaúba,1,316,1.0,63.29113924050633,98.57916917519567
Diadema,Maria Tereza,1,522,1.0,38.31417624521073,98.59121011438893
Diadema,Melro / Albatroz / Colibri,1,346,1.0,57.80346820809249,98.60325105358217
Diadema,Naval,2,858,1.0,23.31002331002331,98.61529199277544
Diadema,Pablo Neruda / Beira Rio,1,381,1.0,52.493438320209975,98.6273329319687
Diadema,Paraopeba,1,318,1.0,62.893081761006286,98.63937387116195
Diadema,Parque Real,4,511,1.0,39.13894324853229,98.6514148103552
Diadema,Primavera,1,256,1.0,78.125,98.66345574954846
Diadema,Quito Pequim / Buenos Aires,1,181,1.0,110.49723756906079,98.67549668874173
São Paulo,Vila Nova Esperança,1,612,1.0,32.6797385620915,98.68753762793497
Diadema,Santa Cruz IV / Santa Cruz III,2,650,1.0,30.76923076923077,98.69957856712823
Diadema,Santa Cândida I,1,330,1.0,60.60606060606061,98.7116195063215
Diadema,Santa Helena,1,165,1.0,121.21212121212122,98.72366044551475
São Paulo,Professor Correia Brito,1,421,1.0,47.50593824228029,98.73570138470801
São Paulo,Rua Natal de Queiroz,1,426,1.0,46.948356807511736,98.74774232390126
São Paulo,Morro Doce IV - Faiçal Murad,4,1650,1.0,12.121212121212121,98.75978326309452
Osasco,São Pedro - VN,2,756,1.0,26.455026455026456,98.77182420228779
Osasco,Piratininga / Vila Constran,2,846,1.0,23.64066193853428,98.78386514148103
São Bernardo do Campo,Rua Goiânia,2,262,1.0,76.33587786259542,98.79590608067429
São Paulo,Parque Novo Santo Amaro III,2,623,1.0,32.102728731942214,98.80794701986756
São Bernardo do Campo,Rua Curitiba,1,454,1.0,44.05286343612335,98.81998795906081
São Paulo,Morro da USP,3,1492,1.0,13.404825737265417,98.83202889825407
São Paulo,Parque Maria Fernanda I e II,2,979,1.0,20.42900919305414,98.84406983744732
Osasco,Vila Menck - AV,3,2012,1.0,9.940357852882704,98.85611077664058
São Paulo,Nova Monsenhor Jerônimo Rodrigues,1,266,1.0,75.18796992481204,98.86815171583383
Osasco,Vila Menck - AY,2,718,1.0,27.85515320334262,98.88019265502709
São Paulo,Parque Fernanda I,4,1660,1.0,12.048192771084336,98.89223359422034
Pirapora do Bom Jesus,Jardim Bom Jesus,2,935,1.0,21.390374331550802,98.9042745334136
São Bernardo do Campo,Robertão/Vila Moraes,2,1554,1.0,12.87001287001287,98.91631547260687
Poá,Vila Varela,1,396,1.0,50.505050505050505,98.92835641180012
São Paulo,Morro do Macaco,2,632,1.0,31.645569620253166,98.94039735099338
São Bernardo do Campo,Rua Mato Grosso,1,254,1.0,78.74015748031496,98.95243829018663
São Paulo,Parque Planalto II,1,519,1.0,38.53564547206166,98.96447922937989
São Bernardo do Campo,Moreira Bernardes,1,495,1.0,40.4040404040404,98.97652016857315
Osasco,Jardim Elvira - BC1,1,393,1.0,50.89058524173028,98.9885611077664
São Paulo,Parque Santo Antônio V,1,256,1.0,78.125,99.00060204695966
Osasco,Helena Maria - D2/Munhoz Júnior,4,1542,1.0,12.970168612191959,99.01264298615293
São Paulo,Alegre,1,191,1.0,104.71204188481677,99.02468392534618
São Paulo,Parque Santo Antônio I,2,1142,1.0,17.513134851138354,99.03672486453944
Osasco,Jaguaribe - AZ,4,1265,1.0,15.810276679841898,99.04876580373269
São Paulo,Agreste de Itabaiana,2,411,1.0,48.661800486618006,99.06080674292595
São Paulo,Monte Taó,1,460,1.0,43.47826086956522,99.0728476821192
São Paulo,Morada do Verde,3,1053,1.0,18.99335232668566,99.08488862131246
Osasco,Jardim Elvira - CH2,1,493,1.0,40.56795131845842,99.09692956050571
São Bernardo do Campo,Vila Soares,1,364,1.0,54.94505494505494,99.10897049969898
São Bernardo do Campo,Vila Pelé,2,835,1.0,23.952095808383234,99.12101143889224
São Bernardo do Campo,Vila Mariana,2,911,1.0,21.95389681668496,99.1330523780855
São Paulo,Parque Rondon,1,472,1.0,42.3728813559322,99.14509331727874
Osasco,Munhoz JR - C1,3,687,1.0,29.11208151382824,99.157134256472
São Paulo,Morro do Piolho,2,575,1.0,34.78260869565218,99.16917519566526
São Paulo,Morumbizinho,1,906,1.0,22.075055187637968,99.18121613485852
São Paulo,Altos da Vila Prudente,2,378,1.0,52.91005291005291,99.19325707405177
Suzano,Vila Rica,1,346,1.0,57.80346820809249,99.20529801324504
Suzano,Vila do Sapo/Fazenda Viaduto,2,516,1.0,38.75968992248062,99.2173389524383
Santo André,"Jardim Irene III,IV e V",10,4603,1.0,4.344992396263306,99.22937989163154
São Paulo,Orvalheira II,1,571,1.0,35.02626970227671,99.2414208308248
Santo André,Jardim São Bernardo,2,692,1.0,28.901734104046245,99.25346177001806
Santo André,Lamartine CDHU,8,3368,1.0,5.938242280285036,99.26550270921132
Suzano,Vila São Pedro,1,120,1.0,166.66666666666669,99.27754364840457
São Paulo,Odassi Nazzali,2,1037,1.0,19.286403085824496,99.28958458759783
Santo André,Havana,1,341,1.0,58.651026392961874,99.3016255267911
Santo André,Ocupação Vila Guaraciaba,3,1377,1.0,14.524328249818446,99.31366646598435
São Paulo,Ocupação Imirim,1,231,1.0,86.58008658008659,99.3257074051776
São Paulo,Ocupação City Jaraguá,1,1619,1.0,12.353304508956144,99.33774834437085
Suzano,Vila Real Palmeiras,2,684,1.0,29.239766081871345,99.34978928356412
Suzano,Recreio Santa Maria,2,610,1.0,32.78688524590164,99.36183022275738
Santo André,Santa Cristina II,3,1553,1.0,12.878300064391501,99.37387116195063
São Bernardo do Campo,Casanova,1,1109,1.0,18.034265103697024,99.38591210114389
São Bernardo do Campo,Di Pinedo,1,376,1.0,53.19148936170213,99.39795304033716
São Bernardo do Campo,Lulaldo,1,1037,1.0,19.286403085824496,99.40999397953041
São Paulo,Muzambinho,3,548,1.0,36.496350364963504,99.42203491872365
Rio Grande da Serra,Vila Lopes e Vila Verde,5,2281,1.0,8.768084173608067,99.43407585791691
Santana de Parnaíba,Comunidade Viela da Mina,1,584,1.0,34.24657534246575,99.44611679711018
Santana de Parnaíba,Comunidade Várzea de Souza,1,505,1.0,39.603960396039604,99.45815773630343
São Bernardo do Campo,Jardim Uenoyama,1,305,1.0,65.57377049180327,99.47019867549669
Santo André,AABB / CDHU,2,817,1.0,24.479804161566708,99.48223961468995
Santo André,Bartolomeu Dias,1,287,1.0,69.68641114982579,99.49428055388321
São Bernardo do Campo,Jardim Serro Azul,2,1145,1.0,17.46724890829694,99.50632149307646
São Bernardo do Campo,Divinéia / Pantanal,6,3156,1.0,6.337135614702154,99.51836243226971
São Bernardo do Campo,Jardim Nossa Senhora de Fátima,1,383,1.0,52.21932114882507,99.53040337146297
Santo André,Bertioga,1,275,1.0,72.72727272727272,99.54244431065624
São Bernardo do Campo,Jardim Limpão,5,2538,1.0,7.880220646178094,99.55448524984949
Santo André,Caconde,1,180,1.0,111.11111111111111,99.56652618904275
São Paulo,Nagib I e II,2,613,1.0,32.62642740619902,99.578567128236
São Bernardo do Campo,Grotão,1,854,1.0,23.4192037470726,99.59060806742926
São Paulo,Parque Santo Antônio VII,1,259,1.0,77.22007722007721,99.60264900662251
Suzano,Jardim Luella,3,687,1.0,29.11208151382824,99.61468994581577
São Paulo,Pelourinho,3,1225,1.0,16.3265306122449,99.62673088500902
Mauá,Núcleo Rua Quinze de Novembro,1,285,1.0,70.17543859649122,99.6387718242023
Mauá,Núcleo José Carlos Feitosa/Argentina,1,136,1.0,147.05882352941177,99.65081276339555
Mauá,Canaã II,5,2284,1.0,8.756567425569177,99.6628537025888
São Paulo,Parque das Cerejeiras,1,583,1.0,34.305317324185246,99.67489464178206
Mauá,Viela Cincinato Lourenço Freire,1,961,1.0,20.81165452653486,99.68693558097532
São Paulo,Baixa Grande,1,506,1.0,39.52569169960474,99.69897652016857
São Paulo,Pavanas,1,161,1.0,124.22360248447205,99.71101745936183
São Paulo,Benedito Salgado Cambalacho,1,654,1.0,30.58103975535168,99.72305839855508
São Paulo,Maurício Adler / Jardim Maria Emília / José Aragão,1,551,1.0,36.297640653357526,99.73509933774835
São Paulo,Miguel Russiano,1,231,1.0,86.58008658008659,99.74714027694161
São Paulo,Martimperere,1,294,1.0,68.02721088435374,99.75918121613486
São Paulo,Ponte da Fonte São Bento,1,329,1.0,60.79027355623101,99.77122215532812
Mauá,Jardim Kennedy,3,1830,1.0,10.92896174863388,99.78326309452137
Mogi das Cruzes,Santo Ângelo,3,1177,1.0,16.99235344095157,99.79530403371463
Mauá,Núcleo Rua Paraguai,1,389,1.0,51.41388174807197,99.80734497290788
Mogi das Cruzes,Vila Barreiro,1,457,1.0,43.7636761487965,99.81938591210114
Mogi das Cruzes,Jardim Piata B,1,382,1.0,52.356020942408385,99.8314268512944
São Paulo,Angusto Gonzaga,1,914,1.0,21.88183807439825,99.84346779048767
Osasco,Adalgisa - Q,1,246,1.0,81.30081300813008,99.85550872968092
Mauá,IV Centenário,2,390,1.0,51.282051282051285,99.86754966887416
São Paulo,Bento Bicudo I e II,2,912,1.0,21.92982456140351,99.87959060806743
São Paulo,Mariana Luz de Jesus / Chácara Dourado,2,1559,1.0,12.82873636946761,99.89163154726069
São Paulo,Piolho / Piolho II,1,390,1.0,51.282051282051285,99.90367248645394
São Paulo,André da Cunha Fonseca,1,280,1.0,71.42857142857143,99.9157134256472
Osasco,Aliança - J,4,1504,1.0,13.297872340425533,99.92775436484045
São Paulo,Pedro Paulo Lagreca Neto,1,364,1.0,54.94505494505494,99.93979530403372
São Paulo,Maria Vera Lombardi Siqueira,1,295,1.0,67.79661016949153,99.95183624322698
Mauá,Vila Carlina,2,918,1.0,21.78649237472767,99.96387718242022
São Paulo,André Cavalcante,1,182,1.0,109.89010989010988,99.97591812161349
São Paulo,Maurice Denis,1,452,1.0,44.24778761061947,99.98795906080674
São Paulo,Maria Santana / Sítio da Casa Pintada,1,950,1.0,21.05263157894737,100.0
São Paulo,Vila Guaraciaba,1,741,0.0,0.0,100.0
São Paulo,Nova Brasília V,1,147,0.0,0.0,100.0
São Paulo,Marginal Dois,1,206,0.0,0.0,100.0
São Paulo,Maria Teresa Galdino,1,524,0.0,0.0,100.0
São Paulo,Vila Independência / Vila União,1,166,0.0,0.0,100.0
São Paulo,Vila Inglesa,1,224,0.0,0.0,100.0
São Paulo,Vila Liviero,2,495,0.0,0.0,100.0
São Paulo,Vila Léo,1,116,0.0,0.0,100.0
Taboão da Serra,Jardim São Judas I,1,413,0.0,0.0,100.0
São Paulo,Norberto Almandoz,1,334,0.0,0.0,100.0
São Paulo,Vila Nilo,2,1383,0.0,0.0,100.0
São Paulo,Vila Nova,1,338,0.0,0.0,100.0
São Paulo,Marcelo Bernardini,1,692,0.0,0.0,100.0
São Paulo,Mirandas I / Francisco Sales,1,618,0.0,0.0,100.0
São Paulo,Lucas Vegas,2,498,0.0,0.0,100.0
São Paulo,Vila Cristina,3,1356,0.0,0.0,100.0
São Paulo,Tolstói e União,1,351,0.0,0.0,100.0
São Paulo,Nova Imigrantes,1,487,0.0,0.0,100.0
São Paulo,Nova Guarapiranga II,1,401,0.0,0.0,100.0
São Paulo,Torres de Oliveira,1,162,0.0,0.0,100.0
São Paulo,Travessa Esperança,1,336,0.0,0.0,100.0
São Paulo,Travessa Igarapé Primavera,1,425,0.0,0.0,100.0
São Paulo,Tribo,1,307,0.0,0.0,100.0
São Paulo,Três Estrelas,1,146,0.0,0.0,100.0
Taboão da Serra,Parque Pinheiros - Palmares,1,767,0.0,0.0,100.0
São Paulo,Jardim São Paulo II,1,347,0.0,0.0,100.0
São Paulo,Nova Guarapiranga I,1,399,0.0,0.0,100.0
São Paulo,Luar do Sertão III,1,240,0.0,0.0,100.0
São Paulo,Vale das Virtudes I,2,1819,0.0,0.0,100.0
São Paulo,Maranhão I,1,545,0.0,0.0,100.0
São Paulo,Vale das Virtudes III,1,486,0.0,0.0,100.0
São Paulo,Valparaíso / Brasil Novo,3,1371,0.0,0.0,100.0
São Paulo,Viela Sabesp,1,139,0.0,0.0,100.0
São Paulo,Viela da Paz,1,309,0.0,0.0,100.0
Taboão da Serra,Parque Laguna,1,402,0.0,0.0,100.0
São Paulo,Vietnã,3,1419,0.0,0.0,100.0
São Paulo,Vila Bancária,1,525,0.0,0.0,100.0
São Paulo,Vila Caraguata,1,311,0.0,0.0,100.0
São Paulo,Vila Clara,1,698,0.0,0.0,100.0
São Paulo,Vila Bayer,1,156,0.0,0.0,100.0
São Paulo,Marilda,1,209,0.0,0.0,100.0
Taboão da Serra,Jardim Salete,2,904,0.0,0.0,100.0
São Paulo,Jardim São Januário,1,355,0.0,0.0,100.0
São Paulo,Vila Santo Estevão Reis,1,284,0.0,0.0,100.0
São Paulo,Jardim São Bernardo I,1,305,0.0,0.0,100.0
São Paulo,Willin,1,287,0.0,0.0,100.0
São Paulo,Menininha Lobo,1,184,0.0,0.0,100.0
São Paulo,Morro Doce V,1,550,0.0,0.0,100.0
São Paulo,Vila Sulina,1,554,0.0,0.0,100.0
São Paulo,Whitaker Machado,5,1003,0.0,0.0,100.0
São Paulo,Morato de Oliveira,1,628,0.0,0.0,100.0
São Paulo,Miguel Arcanjo,1,294,0.0,0.0,100.0
São Paulo,Jardim Shangrilá III,1,299,0.0,0.0,100.0
São Paulo,Jardim Sidney,1,330,0.0,0.0,100.0
São Paulo,Jardim Silva,1,193,0.0,0.0,100.0
São Paulo,Mandrágoras,1,265,0.0,0.0,100.0
São Paulo,Vila da Paz,1,238,0.0,0.0,100.0
São Paulo,Vila do Sapo I,1,669,0.0,0.0,100.0
São Paulo,Monforte de Lemos,2,1133,0.0,0.0,100.0
São Paulo,Vitoria Regia,1,337,0.0,0.0,100.0
São Paulo,Manoel Homem de Andrade I,1,297,0.0,0.0,100.0
São Paulo,Manoel Aquilino dos Santos II,1,194,0.0,0.0,100.0
São Paulo,Manguari,8,2757,0.0,0.0,100.0
São Paulo,Mirandas II,1,771,0.0,0.0,100.0
São Paulo,Manoel Alves Mesquita,1,162,0.0,0.0,100.0
São Paulo,Mikail,1,279,0.0,0.0,100.0
São Paulo,Vila Santista,1,642,0.0,0.0,100.0
São Paulo,Mendonça Arraes,2,653,0.0,0.0,100.0
São Paulo,Morro das Pedras,1,180,0.0,0.0,100.0
Taboão da Serra,Arraial Paulista,1,595,0.0,0.0,100.0
São Paulo,Jardim Santa Fé,1,125,0.0,0.0,100.0
São Paulo,Manuel Antônio Portella,1,999,0.0,0.0,100.0
São Paulo,Maria Ângela,1,677,0.0,0.0,100.0
Taboão da Serra,Jardim Mirna,1,204,0.0,0.0,100.0
São Paulo,Mimosa,1,225,0.0,0.0,100.0
Taboão da Serra,Jardim Guaciara - Pirajussara,1,641,0.0,0.0,100.0
São Paulo,Jardim São Francisco de Assis,1,193,0.0,0.0,100.0
Taboão da Serra,Caixa D’Água,1,472,0.0,0.0,100.0
São Paulo,Vila Nova Galvão I,1,224,0.0,0.0,100.0
São Paulo,Vila Nova Galvão II,1,159,0.0,0.0,100.0
São Paulo,Jardim Santa Lúcia,1,372,0.0,0.0,100.0
São Paulo,Mansões,1,532,0.0,0.0,100.0
São Paulo,Vila Pedreira,1,297,0.0,0.0,100.0
São Paulo,Vila Praia,1,579,0.0,0.0,100.0
São Paulo,Índio Peri,2,1131,0.0,0.0,100.0
São Paulo,Ângelo Gimenez,1,172,0.0,0.0,100.0
São Paulo,Árvore de São Tomás,1,362,0.0,0.0,100.0
São Paulo,Área Remanescente Guarani I,1,460,0.0,0.0,100.0
São Paulo,Zoião,1,330,0.0,0.0,100.0
São Paulo,Mandiocal II do Parque Regina,1,235,0.0,0.0,100.0
São Paulo,Vila Saloá,1,611,0.0,0.0,100.0
São Paulo,Mauro II,1,385,0.0,0.0,100.0
São Paulo,Porto Seguro II,1,507,0.0,0.0,100.0
São Paulo,Olaria Pedra Branca,1,428,0.0,0.0,100.0
São Paulo,Nova V,1,979,0.0,0.0,100.0
São Paulo,Parque São Rafael,2,222,0.0,0.0,100.0
São Paulo,Rua Mato Grosso,1,257,0.0,0.0,100.0
São Paulo,Rua Maria Trevisane,1,696,0.0,0.0,100.0
São Paulo,Parque São José VII / Três Cânticos,2,558,0.0,0.0,100.0
São Paulo,Rua Luís Mateus,1,745,0.0,0.0,100.0
São Paulo,Rua Iguaçu,1,343,0.0,0.0,100.0
São Paulo,Rua Go Sugaya,1,117,0.0,0.0,100.0
São Paulo,Rua Chubei Takagashi / Gitirana,1,408,0.0,0.0,100.0
São Paulo,Parque Sumaré,1,700,0.0,0.0,100.0
São Paulo,Rua Barão Carvalho do Amparo,2,677,0.0,0.0,100.0
São Paulo,Rua Augustin Luberti,1,123,0.0,0.0,100.0
São Paulo,Jonas Barbosa Filho,1,206,0.0,0.0,100.0
São Paulo,Rua Antônio Pavão,1,236,0.0,0.0,100.0
São Paulo,Rua Antonio Sergio de Matos,1,1223,0.0,0.0,100.0
São Paulo,Rossini Pinto,1,137,0.0,0.0,100.0
São Paulo,Rua Moreira Neto,1,213,0.0,0.0,100.0
São Paulo,Rua Morro do Frade,1,436,0.0,0.0,100.0
São Paulo,Tibiriçá,1,170,0.0,0.0,100.0
São Paulo,Samuel Cooper,2,259,0.0,0.0,100.0
São Paulo,Santa Margarida I e II,2,394,0.0,0.0,100.0
São Paulo,Parque Residencial Cantareira,2,2149,0.0,0.0,100.0
São Paulo,Parque Santa Amélia,2,465,0.0,0.0,100.0
São Paulo,Santa Etelvina III,2,451,0.0,0.0,100.0
São Paulo,Jardim do Lago I,1,426,0.0,0.0,100.0
São Paulo,Santa Amélia,1,350,0.0,0.0,100.0
São Paulo,Rufino Fernandes Ivivari,1,739,0.0,0.0,100.0
São Paulo,Rua São Cleto,1,204,0.0,0.0,100.0
São Paulo,Rua do Roseiral,1,292,0.0,0.0,100.0
São Paulo,Rua do Mestre,1,255,0.0,0.0,100.0
São Paulo,Jardim dos Prados,1,172,0.0,0.0,100.0
São Paulo,Rua Zituo Karasawa,1,275,0.0,0.0,100.0
São Paulo,Rua Tarde de Brisa,1,488,0.0,0.0,100.0
São Paulo,Rua Taijacica,1,141,0.0,0.0,100.0
São Paulo,Parque das Cerejeiras II,1,280,0.0,0.0,100.0
São Paulo,José Crispim,1,205,0.0,0.0,100.0
São Paulo,José Higino Neves,1,331,0.0,0.0,100.0
São Paulo,João Manoel Vaz,1,374,0.0,0.0,100.0
São Paulo,João Galdino Coelho,1,235,0.0,0.0,100.0
São Paulo,Recanto da Alegria,1,371,0.0,0.0,100.0
São Paulo,Peniel da Paz,1,399,0.0,0.0,100.0
São Paulo,Recanto Nova República IV,2,378,0.0,0.0,100.0
São Paulo,Recanto Campo Belo I,1,223,0.0,0.0,100.0
São Paulo,Raposo Tavares,2,1229,0.0,0.0,100.0
São Paulo,Piscinão Aricanduva II,1,380,0.0,0.0,100.0
São Paulo,Kagohara III,3,1202,0.0,0.0,100.0
São Paulo,Ponta da Praia,2,910,0.0,0.0,100.0
São Paulo,Ponto Seguro II,1,105,0.0,0.0,100.0
São Paulo,Professor Hemogenes de Freitas Leitão Filho,1,490,0.0,0.0,100.0
São Paulo,Jules Massenet,1,166,0.0,0.0,100.0
São Paulo,Porto Seguro,2,1025,0.0,0.0,100.0
São Paulo,Porto Seguro (Vila Campestre),1,115,0.0,0.0,100.0
São Paulo,Recanto da Moeda,1,209,0.0,0.0,100.0
São Paulo,Recanto do Céu,1,294,0.0,0.0,100.0
São Paulo,Pedro Alba,1,307,0.0,0.0,100.0
São Paulo,Recanto dos Girassóis / Vila Malvina,1,189,0.0,0.0,100.0
São Paulo,João Aires,1,477,0.0,0.0,100.0
São Paulo,Pedreira I,1,474,0.0,0.0,100.0
São Paulo,José dos Santos Junior,1,107,0.0,0.0,100.0
São Paulo,Paulo Fontelli,1,161,0.0,0.0,100.0
São Paulo,Renato Locchi,2,816,0.0,0.0,100.0
São Paulo,Kagohara II,1,137,0.0,0.0,100.0
São Paulo,Paulistas,1,135,0.0,0.0,100.0
São Paulo,José Pedro de Borba,1,610,0.0,0.0,100.0
São Paulo,Residencial Costa Branca,6,1165,0.0,0.0,100.0
São Paulo,Pau Queimado,1,885,0.0,0.0,100.0
São Paulo,Passagem III,1,209,0.0,0.0,100.0
São Paulo,Passagem II,1,305,0.0,0.0,100.0
São Paulo,Parque do Gato,1,624,0.0,0.0,100.0
São Paulo,Parque Otero II,1,233,0.0,0.0,100.0
São Paulo,Jardim das Vertentes,1,619,0.0,0.0,100.0
São Paulo,"Santa Margarida IV, V e VI",1,155,0.0,0.0,100.0
São Paulo,Lorenzo Cattani,1,236,0.0,0.0,100.0
São Paulo,Sítio Eldorado V,1,660,0.0,0.0,100.0
São Paulo,Sítio Eldorado - Invasão da Areia,1,232,0.0,0.0,100.0
São Paulo,Praia,1,269,0.0,0.0,100.0
São Paulo,Oliveira Martins,1,398,0.0,0.0,100.0
São Paulo,Olímpio Rodrigues de Araújo,1,633,0.0,0.0,100.0
São Paulo,Orquídeas / Parque Primavera,1,645,0.0,0.0,100.0
São Paulo,Jardim Umuarama,2,1486,0.0,0.0,100.0
São Paulo,Padre Leão Peruche,1,224,0.0,0.0,100.0
São Paulo,São Roque,2,604,0.0,0.0,100.0
São Paulo,Jardim Universal II,2,385,0.0,0.0,100.0
São Paulo,Jardim Universal III,1,421,0.0,0.0,100.0
São Paulo,São João da Boa Vista II,1,253,0.0,0.0,100.0
São Paulo,São João da Boa Vista I,2,290,0.0,0.0,100.0
São Paulo,São João Batista,1,229,0.0,0.0,100.0
São Paulo,Sítio Formiga,1,364,0.0,0.0,100.0
São Paulo,Ocupação Hospital Municipal,1,295,0.0,0.0,100.0
São Paulo,Jardim Tomás I,1,377,0.0,0.0,100.0
São Paulo,Ocupação Domínio Jacu-Pêssego,2,961,0.0,0.0,100.0
São Paulo,Taipas,1,497,0.0,0.0,100.0
São Paulo,Núcleo Popular Santos Dias da Silva,1,541,0.0,0.0,100.0
São Paulo,Tapuia,1,271,0.0,0.0,100.0
São Paulo,Núcleo Engordador,1,334,0.0,0.0,100.0
São Paulo,Jardim Taipas,1,621,0.0,0.0,100.0
São Paulo,Teixeira,1,186,0.0,0.0,100.0
São Paulo,Telecentro,1,256,0.0,0.0,100.0
São Paulo,Teodoro Cocher II,1,395,0.0,0.0,100.0
São Paulo,Novo São Norberto,5,951,0.0,0.0,100.0
São Paulo,Nove de Julho,2,848,0.0,0.0,100.0
São Paulo,Nova Vitória Guiomar,1,430,0.0,0.0,100.0
São Paulo,Terceira divisão,1,307,0.0,0.0,100.0
São Paulo,Thomas Pompeu I,1,366,0.0,0.0,100.0
São Paulo,Pacheco Chaves,1,291,0.0,0.0,100.0
São Paulo,Pangaua,1,253,0.0,0.0,100.0
São Paulo,Parque Novo Santo Amaro V / Luz Soriano,1,651,0.0,0.0,100.0
São Paulo,Jardim das Flores / Taunay,1,113,0.0,0.0,100.0
São Paulo,Parque Central,1,228,0.0,0.0,100.0
São Paulo,Jardim Yara,1,345,0.0,0.0,100.0
São Paulo,Parque Cocaia II,1,125,0.0,0.0,100.0
São Paulo,Parque Cocaia VII,2,533,0.0,0.0,100.0
São Paulo,Parque Europa III,1,338,0.0,0.0,100.0
São Paulo,Jardim Rosa Maria I e III,1,119,0.0,0.0,100.0
São Paulo,Parque Novo Santo Amaro I e II,2,1040,0.0,0.0,100.0
São Paulo,Papagaios,1,265,0.0,0.0,100.0
São Paulo,Santa Tereza III,1,100,0.0,0.0,100.0
São Paulo,Santa Tereza I,1,221,0.0,0.0,100.0
São Paulo,Santa Rosa,2,518,0.0,0.0,100.0
São Paulo,Jardim das Pedras,1,137,0.0,0.0,100.0
São Paulo,Santa Rita I / Amaro Alves do Rosário,1,414,0.0,0.0,100.0
São Paulo,Santa Rita,1,277,0.0,0.0,100.0
São Paulo,Santo Estevan,2,361,0.0,0.0,100.0
São Paulo,Jardim Walquíria II,1,175,0.0,0.0,100.0
São Paulo,Parque Anhanguera / Antônio da Costa Magueta,3,1212,0.0,0.0,100.0
São Paulo,Santo Stefano I,1,265,0.0,0.0,100.0
São Paulo,Parque Aloysio / Parque São Luís,1,273,0.0,0.0,100.0
São Paulo,Sebastião Advincola da Cunha,1,307,0.0,0.0,100.0
São Paulo,Seringueira,2,359,0.0,0.0,100.0
São Paulo,Sertanistas,1,418,0.0,0.0,100.0
São Paulo,Sete Praias I,1,977,0.0,0.0,100.0
São Paulo,Sete Praias III,1,445,0.0,0.0,100.0
São Paulo,Sete de Abril,1,408,0.0,0.0,100.0
São Paulo,Paranapanema I,1,456,0.0,0.0,100.0
São Paulo,Severino Nunes Costa,1,551,0.0,0.0,100.0
São Paulo,Paraguai,1,227,0.0,0.0,100.0
São Paulo,São Carlos Alojamento Ocupação,1,627,0.0,0.0,100.0
São Paulo,São José,1,381,0.0,0.0,100.0
São Paulo,São José / Jardim Pinheiros,1,583,0.0,0.0,100.0
São Paulo,Parque Figueira Grande IV,2,586,0.0,0.0,100.0
Arujá,Antiga Tecnon,1,445,0.0,0.0,100.0
São Paulo,Jardim Romano,3,1231,0.0,0.0,100.0
Guarulhos,Jardim América,1,131,0.0,0.0,100.0
Guarulhos,Jardim Jade,1,260,0.0,0.0,100.0
Guarulhos,Jardim Irene,1,204,0.0,0.0,100.0
Guarulhos,Jardim Fátima,2,726,0.0,0.0,100.0
Guarulhos,Jardim Diogo,1,250,0.0,0.0,100.0
Guarulhos,Jardim Cumbica I,1,664,0.0,0.0,100.0
Guarulhos,Jardim Canaã / Água Chata,1,1123,0.0,0.0,100.0
Guarulhos,Jardim Brasil II,1,746,0.0,0.0,100.0
Guarulhos,Jardim Brasil I,1,339,0.0,0.0,100.0
Guarulhos,Jardim Ansalca/Parque Jurema,2,759,0.0,0.0,100.0
Guarulhos,Jardim Alvorada - Jardim Monte Carmelo,1,571,0.0,0.0,100.0
Guarulhos,Cidade Parque Industrial Cumbica,1,422,0.0,0.0,100.0
Guarulhos,Jardim Albertina,1,224,0.0,0.0,100.0
Guarulhos,Jardim Acácio,1,301,0.0,0.0,100.0
Guarulhos,Granja Eliana,1,290,0.0,0.0,100.0
Guarulhos,Estrada do Taboão,2,426,0.0,0.0,100.0
Guarulhos,Estrada da Parteira,1,476,0.0,0.0,100.0
Guarulhos,Esplanada das Bandeiras/Vila Saiago,1,624,0.0,0.0,100.0
Guarulhos,Cocaia,2,399,0.0,0.0,100.0
Guarulhos,Cidade Soberana/Jardim IV Centenário,2,1091,0.0,0.0,100.0
Guarulhos,Cidade Satélite - Avenida Guinle,2,1689,0.0,0.0,100.0
Guarulhos,Jardim Las Vegas,1,333,0.0,0.0,100.0
Guarulhos,Jardim Leblon,1,318,0.0,0.0,100.0
Guarulhos,Jardim Maria Dirce,1,170,0.0,0.0,100.0
Guarulhos,Jardim Normandia II,1,274,0.0,0.0,100.0
Guarulhos,Rua Antônio Bitencourt,1,280,0.0,0.0,100.0
Guarulhos,Rocinha/Jardim Fortaleza,1,986,0.0,0.0,100.0
Guarulhos,Parque Primavera II,1,174,0.0,0.0,100.0
Guarulhos,Parque Mikail II,1,350,0.0,0.0,100.0
Guarulhos,Parque Maria Helena,2,1592,0.0,0.0,100.0
Guarulhos,Olaria,1,102,0.0,0.0,100.0
Guarulhos,Ocupação Nova Vitória,2,662,0.0,0.0,100.0
Guarulhos,Núcleo Jardim Centenário,1,494,0.0,0.0,100.0
Guarulhos,Jardim dos Pimentas I,1,114,0.0,0.0,100.0
Guarulhos,Jardim Vila Rica,1,368,0.0,0.0,100.0
Guarulhos,Jardim Valéria,1,256,0.0,0.0,100.0
